dcls_month_x,fin_co_no_x,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,loan_inci_expn,erly_rpay_fee,dly_rate,loan_lmt,dcls_strt_day,dcls_end_day,fin_co_subm_day,dcls_month_y,fin_co_no_y,mrtg_type,mrtg_type_nm,rpay_type,rpay_type_nm,lend_rate_type,lend_rate_type_nm,lend_rate_min,lend_rate_max,lend_rate_avg,region_code,region_name
202506,0010572,770002,솔브레인저축은행,가계종합통장대출,영업점,인지세 : 해당세액 x 50%(대출금액 5천만원 이하시 없음),중도상환금액×0.54%×대출잔여일수/대출약정기간,전기간 : 약정금리+3%,"KB부동산 시세의 최대 70%(단, 신용평점 및 지역에 따라 선별적으로 심사)",20250620,,202506131200,202506,0010572,A,아파트,S,만기일시상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010574,760063,동원제일저축은행,주택담보,영업점,"-인지세 비용: 인지세법에 의해 대출금 5천만원까지 수입인지 비용이 없음, 5천만원 초과시 대출금액별로 수입인지 비용 차등부과, 비용은 각 50%씩 고객과 은행이 부담
-근저당 설정비용(신탁비용): 은행부담
-근저당 해지수수료: 고객부담
-취급수수료: 없음
-기타수수료: 없음
-국민주택채권 매입비용: 고객부담
-화재보험료: 고객부담
-감정평가료: 은행부담","□ 기한전상환수수료율:
기업대출 : 0.9%이내, 가계대출 : 0.94%이내 
- 잔여일수에 따라 차등적용
- 대출기한전상환수수료 포함 연20.0% 이내
- 산식 
: 기한전대출상환금액 x 기한전상환수수료율 x (대출잔여일수 ÷ 대출기간)
※ 단, 대출개시일로부터 
최대 3년이내 상환시 적용","·대출금리 + 연3%
- 연체이자율
(지연배상금률)은 
법정 최고금리
(20.0%)를 초과하지
않습니다.","□ KB시세 일반가의 
최대 90%
개인 : KB시세 일반가 
최대 70%
사업자 : 90%",20250620,,202506131200,202506,0010574,A,아파트,D,분할상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010574,760063,동원제일저축은행,주택담보,영업점,"-인지세 비용: 인지세법에 의해 대출금 5천만원까지 수입인지 비용이 없음, 5천만원 초과시 대출금액별로 수입인지 비용 차등부과, 비용은 각 50%씩 고객과 은행이 부담
-근저당 설정비용(신탁비용): 은행부담
-근저당 해지수수료: 고객부담
-취급수수료: 없음
-기타수수료: 없음
-국민주택채권 매입비용: 고객부담
-화재보험료: 고객부담
-감정평가료: 은행부담","□ 기한전상환수수료율:
기업대출 : 0.9%이내, 가계대출 : 0.94%이내 
- 잔여일수에 따라 차등적용
- 대출기한전상환수수료 포함 연20.0% 이내
- 산식 
: 기한전대출상환금액 x 기한전상환수수료율 x (대출잔여일수 ÷ 대출기간)
※ 단, 대출개시일로부터 
최대 3년이내 상환시 적용","·대출금리 + 연3%
- 연체이자율
(지연배상금률)은 
법정 최고금리
(20.0%)를 초과하지
않습니다.","□ KB시세 일반가의 
최대 90%
개인 : KB시세 일반가 
최대 70%
사업자 : 90%",20250620,,202506131200,202506,0010574,A,아파트,S,만기일시상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010574,760063,동원제일저축은행,주택담보,영업점,"-인지세 비용: 인지세법에 의해 대출금 5천만원까지 수입인지 비용이 없음, 5천만원 초과시 대출금액별로 수입인지 비용 차등부과, 비용은 각 50%씩 고객과 은행이 부담
-근저당 설정비용(신탁비용): 은행부담
-근저당 해지수수료: 고객부담
-취급수수료: 없음
-기타수수료: 없음
-국민주택채권 매입비용: 고객부담
-화재보험료: 고객부담
-감정평가료: 은행부담","□ 기한전상환수수료율:
기업대출 : 0.9%이내, 가계대출 : 0.94%이내 
- 잔여일수에 따라 차등적용
- 대출기한전상환수수료 포함 연20.0% 이내
- 산식 
: 기한전대출상환금액 x 기한전상환수수료율 x (대출잔여일수 ÷ 대출기간)
※ 단, 대출개시일로부터 
최대 3년이내 상환시 적용","·대출금리 + 연3%
- 연체이자율
(지연배상금률)은 
법정 최고금리
(20.0%)를 초과하지
않습니다.","□ KB시세 일반가의 
최대 90%
개인 : KB시세 일반가 
최대 70%
사업자 : 90%",20250620,,202506131200,202506,0010574,A,아파트,D,분할상환방식,C,변동금리,5.0,15.0,,030300,저축은행
202506,0010574,760063,동원제일저축은행,주택담보,영업점,"-인지세 비용: 인지세법에 의해 대출금 5천만원까지 수입인지 비용이 없음, 5천만원 초과시 대출금액별로 수입인지 비용 차등부과, 비용은 각 50%씩 고객과 은행이 부담
-근저당 설정비용(신탁비용): 은행부담
-근저당 해지수수료: 고객부담
-취급수수료: 없음
-기타수수료: 없음
-국민주택채권 매입비용: 고객부담
-화재보험료: 고객부담
-감정평가료: 은행부담","□ 기한전상환수수료율:
기업대출 : 0.9%이내, 가계대출 : 0.94%이내 
- 잔여일수에 따라 차등적용
- 대출기한전상환수수료 포함 연20.0% 이내
- 산식 
: 기한전대출상환금액 x 기한전상환수수료율 x (대출잔여일수 ÷ 대출기간)
※ 단, 대출개시일로부터 
최대 3년이내 상환시 적용","·대출금리 + 연3%
- 연체이자율
(지연배상금률)은 
법정 최고금리
(20.0%)를 초과하지
않습니다.","□ KB시세 일반가의 
최대 90%
개인 : KB시세 일반가 
최대 70%
사업자 : 90%",20250620,,202506131200,202506,0010574,A,아파트,S,만기일시상환방식,C,변동금리,5.0,15.0,,030300,저축은행
202506,0010575,JH0001C,조흥저축은행,주택담보대출,영업점,"- 인지세 : 해당 세액 × 50%
- 국민주택채권 매입비용",0.68%,- 약정금리+3%,LTV 70%,20250620,,202506131200,202506,0010575,E,아파트외,S,만기일시상환방식,F,고정금리,7.5,11.9,8.0,030300,저축은행
202506,0010575,JH0001C,조흥저축은행,주택담보대출,영업점,"- 인지세 : 해당 세액 × 50%
- 국민주택채권 매입비용",0.68%,- 약정금리+3%,LTV 70%,20250620,,202506131200,202506,0010575,E,아파트외,D,분할상환방식,F,고정금리,7.5,11.9,8.0,030300,저축은행
202506,0010575,JH0001C,조흥저축은행,주택담보대출,영업점,"- 인지세 : 해당 세액 × 50%
- 국민주택채권 매입비용",0.68%,- 약정금리+3%,LTV 70%,20250620,,202506131200,202506,0010575,A,아파트,D,분할상환방식,F,고정금리,7.5,11.9,,030300,저축은행
202506,0010575,JH0001C,조흥저축은행,주택담보대출,영업점,"- 인지세 : 해당 세액 × 50%
- 국민주택채권 매입비용",0.68%,- 약정금리+3%,LTV 70%,20250620,,202506131200,202506,0010575,A,아파트,S,만기일시상환방식,F,고정금리,7.5,11.9,,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010463,A,아파트,S,만기일시상환방식,F,고정금리,7.5,7.5,7.5,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010463,A,아파트,D,분할상환방식,C,변동금리,7.5,8.2,7.77,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010576,E,아파트외,S,만기일시상환방식,C,변동금리,5.98,9.98,,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010576,E,아파트외,D,분할상환방식,C,변동금리,5.98,9.98,7.2,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010576,E,아파트외,S,만기일시상환방식,F,고정금리,5.98,9.98,,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010576,E,아파트외,D,분할상환방식,F,고정금리,5.98,9.98,,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010576,A,아파트,S,만기일시상환방식,C,변동금리,5.98,9.98,,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010576,A,아파트,D,분할상환방식,C,변동금리,5.98,9.98,6.85,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010576,A,아파트,S,만기일시상환방식,F,고정금리,5.98,9.98,,030300,저축은행
202506,0010576,760011,진주저축은행,http://www.jinjubank.net,영업점,"- 인지세
5천만원 초과시 인지세 발생(인지세법에서 정한 금액의 50%)","- 중도상환금액×0.52%×대출잔여일수÷대출기간 총일수
- 대출 취급 후 3년 경과시 면제",- 약정금리+3%,"-LTV 최대 70%(고객별, 지역별, 담보물건별 차등적용)",20250620,,202506131200,202506,0010576,A,아파트,D,분할상환방식,F,고정금리,5.98,9.98,,030300,저축은행
202506,0011551,760007,예가람저축은행,일반자금대출(주택),"영업점,모집인,기타","- 인지세 : 해당세액 x 50% (대출금액 5천만원 이하시 없음)
- 근저당권 해지수수료
- 국민주택채권매입비","- 중도상환금액 x 1.45% x (대출잔여일수/대출기간 총일수)
- 단, 대출금액 3년 경과 시 또는 만기 1개월 이내 시 면제","- 약정금리 + 3%
(최고 연체이자율 : 연 20%)",- LTV 70%,20250620,,202506131200,202506,0010572,A,아파트,S,만기일시상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0011551,760007,예가람저축은행,일반자금대출(주택),"영업점,모집인,기타","- 인지세 : 해당세액 x 50% (대출금액 5천만원 이하시 없음)
- 근저당권 해지수수료
- 국민주택채권매입비","- 중도상환금액 x 1.45% x (대출잔여일수/대출기간 총일수)
- 단, 대출금액 3년 경과 시 또는 만기 1개월 이내 시 면제","- 약정금리 + 3%
(최고 연체이자율 : 연 20%)",- LTV 70%,20250620,,202506131200,202506,0010572,A,아파트,D,분할상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0011551,760007,예가람저축은행,일반자금대출(주택),"영업점,모집인,기타","- 인지세 : 해당세액 x 50% (대출금액 5천만원 이하시 없음)
- 근저당권 해지수수료
- 국민주택채권매입비","- 중도상환금액 x 1.45% x (대출잔여일수/대출기간 총일수)
- 단, 대출금액 3년 경과 시 또는 만기 1개월 이내 시 면제","- 약정금리 + 3%
(최고 연체이자율 : 연 20%)",- LTV 70%,20250620,,202506131200,202506,0011551,A,아파트,S,만기일시상환방식,F,고정금리,6.35,10.35,,030300,저축은행
202506,0011551,760007,예가람저축은행,일반자금대출(주택),"영업점,모집인,기타","- 인지세 : 해당세액 x 50% (대출금액 5천만원 이하시 없음)
- 근저당권 해지수수료
- 국민주택채권매입비","- 중도상환금액 x 1.45% x (대출잔여일수/대출기간 총일수)
- 단, 대출금액 3년 경과 시 또는 만기 1개월 이내 시 면제","- 약정금리 + 3%
(최고 연체이자율 : 연 20%)",- LTV 70%,20250620,,202506131200,202506,0011551,E,아파트외,S,만기일시상환방식,F,고정금리,6.35,10.35,,030300,저축은행
202506,0012120,760081,삼호저축은행,주택담보대출,영업점,"인지세 : 해당세액의50% (대출금액 5천만원 이하시 없음)
국민주택채권 매입 : 대출금액 x 120% x 1% x 채권할인율
화재보험료(아파트 외 물건지에 한함)","중도상환금액 x 중도상환수수료율(개인:1.43%, 기업:1.11%) x (대출잔여일수/대출기간총일수)",대출금리+3%,LTV70%,20250620,,202506131200,202506,0012120,A,아파트,D,분할상환방식,F,고정금리,4.96,8.19,,030300,저축은행
202506,0012120,760081,삼호저축은행,주택담보대출,영업점,"인지세 : 해당세액의50% (대출금액 5천만원 이하시 없음)
국민주택채권 매입 : 대출금액 x 120% x 1% x 채권할인율
화재보험료(아파트 외 물건지에 한함)","중도상환금액 x 중도상환수수료율(개인:1.43%, 기업:1.11%) x (대출잔여일수/대출기간총일수)",대출금리+3%,LTV70%,20250620,,202506131200,202506,0012120,A,아파트,S,만기일시상환방식,F,고정금리,4.96,8.19,8.1,030300,저축은행
202506,0012120,760081,삼호저축은행,주택담보대출,영업점,"인지세 : 해당세액의50% (대출금액 5천만원 이하시 없음)
국민주택채권 매입 : 대출금액 x 120% x 1% x 채권할인율
화재보험료(아파트 외 물건지에 한함)","중도상환금액 x 중도상환수수료율(개인:1.43%, 기업:1.11%) x (대출잔여일수/대출기간총일수)",대출금리+3%,LTV70%,20250620,,202506131200,202506,0012120,E,아파트외,D,분할상환방식,F,고정금리,4.96,8.19,,030300,저축은행
202506,0012120,760081,삼호저축은행,주택담보대출,영업점,"인지세 : 해당세액의50% (대출금액 5천만원 이하시 없음)
국민주택채권 매입 : 대출금액 x 120% x 1% x 채권할인율
화재보험료(아파트 외 물건지에 한함)","중도상환금액 x 중도상환수수료율(개인:1.43%, 기업:1.11%) x (대출잔여일수/대출기간총일수)",대출금리+3%,LTV70%,20250620,,202506131200,202506,0012120,E,아파트외,S,만기일시상환방식,F,고정금리,4.96,8.19,,030300,저축은행
202506,0012840,I212,대신저축은행,대신홈론,"영업점,모집인","*인지세:대출금액별 차등 납부하며 각 50%씩 고객과 저축은행이 부담
-5천만원 이하:비과세 
-5천만원 초과~1억원이하:7만원
-1억원 초과~10억원 이하: 15만원
-10억원 초과:35만원
*기타수수료:국민주택채권매입비 및 근저당 감액/말소등기(등록세,지방교육세,등기신청수수료 및 법무사수수료)비용,화재보험료(아파트외)는 고객부담
*취급수수료:없음","대출취급일로부터 3년 이내 0.76% (2025.01.13 이후 대출실행 고객)
중도상환대출금액 X 중도상환수수료율(0.76%) X (대출잔여일수/ 대출기간))
※면제조건:대출취급일로부터 3년 경과 시 또는 대출 잔존기간 1개월 미만인 경우
※2025.01.12 이전 대출실행 고객은 기존 약정에 따름","*약정이율+3%
(최고20%이내)","LTV 70%내
(지역별,차주별 차등 적용)",20250620,,202506131200,202506,0012840,E,아파트외,D,분할상환방식,C,변동금리,7.11,8.53,,030300,저축은행
202506,0012840,I212,대신저축은행,대신홈론,"영업점,모집인","*인지세:대출금액별 차등 납부하며 각 50%씩 고객과 저축은행이 부담
-5천만원 이하:비과세 
-5천만원 초과~1억원이하:7만원
-1억원 초과~10억원 이하: 15만원
-10억원 초과:35만원
*기타수수료:국민주택채권매입비 및 근저당 감액/말소등기(등록세,지방교육세,등기신청수수료 및 법무사수수료)비용,화재보험료(아파트외)는 고객부담
*취급수수료:없음","대출취급일로부터 3년 이내 0.76% (2025.01.13 이후 대출실행 고객)
중도상환대출금액 X 중도상환수수료율(0.76%) X (대출잔여일수/ 대출기간))
※면제조건:대출취급일로부터 3년 경과 시 또는 대출 잔존기간 1개월 미만인 경우
※2025.01.12 이전 대출실행 고객은 기존 약정에 따름","*약정이율+3%
(최고20%이내)","LTV 70%내
(지역별,차주별 차등 적용)",20250620,,202506131200,202506,0012840,A,아파트,D,분할상환방식,C,변동금리,6.41,8.03,,030300,저축은행
202506,0013002,BNK3652,BNK저축은행,중도금대출(주택),영업점,"대출금 5천만원까지는 없으며, 5천만원 초과시 대출 금액별로 수입인지 비용 차등 부과 
수입인지 비용은 각 50%씩 고객과 저축은행이 부담","기한전상환대출금 × 기한전상환수수료율(가계대출 : 1.65%) × 대출잔여일수 ÷ 대출기간
*면제조건 : 취급 후 3년 초과시 면제",약정금리+3%,분양가액의 40%~ 70% 적용,20250620,,202506131200,202506,0013002,A,아파트,S,만기일시상환방식,F,고정금리,5.59,6.0,5.65,030300,저축은행
202506,0013308,760494,JT친애저축은행,원더풀부동산담보대출,기타,"● 인지세 : 고객과 저축은행이 50%씩 부담 
-5천만원이하 : 비과세
-5천만원초과~1억원이하:7만원(각3만5천원)
-1억 초과~10억 이하 :15만원(각7만5천원)
-10억 초과~ : 35만원(각17만5천원)
●국민주택채권매입비용
●근저당권 해지 수수료
●담보물 화재보험료(가입 필요 시)
●감정료 착수비용(감정 필요 시)","조기상환원금x중도상환수수료율0.51%x대출잔여일수/대출약정기간
※ 대출 취급일로부터 3년 경과시 면제",대출약정금리 + 3%(최대 연 14.87% 이내),"- LTV 70%
- DTI 60%
-최대 8억원
- 지역별, 차주별 차등적용",20250620,,202506131200,202506,0013308,E,아파트외,S,만기일시상환방식,C,변동금리,7.22,7.22,,030300,저축은행
202506,0013308,760494,JT친애저축은행,원더풀부동산담보대출,기타,"● 인지세 : 고객과 저축은행이 50%씩 부담 
-5천만원이하 : 비과세
-5천만원초과~1억원이하:7만원(각3만5천원)
-1억 초과~10억 이하 :15만원(각7만5천원)
-10억 초과~ : 35만원(각17만5천원)
●국민주택채권매입비용
●근저당권 해지 수수료
●담보물 화재보험료(가입 필요 시)
●감정료 착수비용(감정 필요 시)","조기상환원금x중도상환수수료율0.51%x대출잔여일수/대출약정기간
※ 대출 취급일로부터 3년 경과시 면제",대출약정금리 + 3%(최대 연 14.87% 이내),"- LTV 70%
- DTI 60%
-최대 8억원
- 지역별, 차주별 차등적용",20250620,,202506131200,202506,0013308,E,아파트외,D,분할상환방식,C,변동금리,7.22,7.22,,030300,저축은행
202506,0013308,760494,JT친애저축은행,원더풀부동산담보대출,기타,"● 인지세 : 고객과 저축은행이 50%씩 부담 
-5천만원이하 : 비과세
-5천만원초과~1억원이하:7만원(각3만5천원)
-1억 초과~10억 이하 :15만원(각7만5천원)
-10억 초과~ : 35만원(각17만5천원)
●국민주택채권매입비용
●근저당권 해지 수수료
●담보물 화재보험료(가입 필요 시)
●감정료 착수비용(감정 필요 시)","조기상환원금x중도상환수수료율0.51%x대출잔여일수/대출약정기간
※ 대출 취급일로부터 3년 경과시 면제",대출약정금리 + 3%(최대 연 14.87% 이내),"- LTV 70%
- DTI 60%
-최대 8억원
- 지역별, 차주별 차등적용",20250620,,202506131200,202506,0013308,E,아파트외,S,만기일시상환방식,F,고정금리,7.97,7.97,,030300,저축은행
202506,0013308,760494,JT친애저축은행,원더풀부동산담보대출,기타,"● 인지세 : 고객과 저축은행이 50%씩 부담 
-5천만원이하 : 비과세
-5천만원초과~1억원이하:7만원(각3만5천원)
-1억 초과~10억 이하 :15만원(각7만5천원)
-10억 초과~ : 35만원(각17만5천원)
●국민주택채권매입비용
●근저당권 해지 수수료
●담보물 화재보험료(가입 필요 시)
●감정료 착수비용(감정 필요 시)","조기상환원금x중도상환수수료율0.51%x대출잔여일수/대출약정기간
※ 대출 취급일로부터 3년 경과시 면제",대출약정금리 + 3%(최대 연 14.87% 이내),"- LTV 70%
- DTI 60%
-최대 8억원
- 지역별, 차주별 차등적용",20250620,,202506131200,202506,0013308,E,아파트외,D,분할상환방식,F,고정금리,7.97,7.97,,030300,저축은행
202506,0013308,760494,JT친애저축은행,원더풀부동산담보대출,기타,"● 인지세 : 고객과 저축은행이 50%씩 부담 
-5천만원이하 : 비과세
-5천만원초과~1억원이하:7만원(각3만5천원)
-1억 초과~10억 이하 :15만원(각7만5천원)
-10억 초과~ : 35만원(각17만5천원)
●국민주택채권매입비용
●근저당권 해지 수수료
●담보물 화재보험료(가입 필요 시)
●감정료 착수비용(감정 필요 시)","조기상환원금x중도상환수수료율0.51%x대출잔여일수/대출약정기간
※ 대출 취급일로부터 3년 경과시 면제",대출약정금리 + 3%(최대 연 14.87% 이내),"- LTV 70%
- DTI 60%
-최대 8억원
- 지역별, 차주별 차등적용",20250620,,202506131200,202506,0013308,A,아파트,S,만기일시상환방식,C,변동금리,6.72,6.72,,030300,저축은행
202506,0013308,760494,JT친애저축은행,원더풀부동산담보대출,기타,"● 인지세 : 고객과 저축은행이 50%씩 부담 
-5천만원이하 : 비과세
-5천만원초과~1억원이하:7만원(각3만5천원)
-1억 초과~10억 이하 :15만원(각7만5천원)
-10억 초과~ : 35만원(각17만5천원)
●국민주택채권매입비용
●근저당권 해지 수수료
●담보물 화재보험료(가입 필요 시)
●감정료 착수비용(감정 필요 시)","조기상환원금x중도상환수수료율0.51%x대출잔여일수/대출약정기간
※ 대출 취급일로부터 3년 경과시 면제",대출약정금리 + 3%(최대 연 14.87% 이내),"- LTV 70%
- DTI 60%
-최대 8억원
- 지역별, 차주별 차등적용",20250620,,202506131200,202506,0013308,A,아파트,D,분할상환방식,C,변동금리,6.72,6.72,,030300,저축은행
202506,0013308,760494,JT친애저축은행,원더풀부동산담보대출,기타,"● 인지세 : 고객과 저축은행이 50%씩 부담 
-5천만원이하 : 비과세
-5천만원초과~1억원이하:7만원(각3만5천원)
-1억 초과~10억 이하 :15만원(각7만5천원)
-10억 초과~ : 35만원(각17만5천원)
●국민주택채권매입비용
●근저당권 해지 수수료
●담보물 화재보험료(가입 필요 시)
●감정료 착수비용(감정 필요 시)","조기상환원금x중도상환수수료율0.51%x대출잔여일수/대출약정기간
※ 대출 취급일로부터 3년 경과시 면제",대출약정금리 + 3%(최대 연 14.87% 이내),"- LTV 70%
- DTI 60%
-최대 8억원
- 지역별, 차주별 차등적용",20250620,,202506131200,202506,0013308,A,아파트,S,만기일시상환방식,F,고정금리,7.47,7.47,,030300,저축은행
202506,0013308,760494,JT친애저축은행,원더풀부동산담보대출,기타,"● 인지세 : 고객과 저축은행이 50%씩 부담 
-5천만원이하 : 비과세
-5천만원초과~1억원이하:7만원(각3만5천원)
-1억 초과~10억 이하 :15만원(각7만5천원)
-10억 초과~ : 35만원(각17만5천원)
●국민주택채권매입비용
●근저당권 해지 수수료
●담보물 화재보험료(가입 필요 시)
●감정료 착수비용(감정 필요 시)","조기상환원금x중도상환수수료율0.51%x대출잔여일수/대출약정기간
※ 대출 취급일로부터 3년 경과시 면제",대출약정금리 + 3%(최대 연 14.87% 이내),"- LTV 70%
- DTI 60%
-최대 8억원
- 지역별, 차주별 차등적용",20250620,,202506131200,202506,0013308,A,아파트,D,분할상환방식,F,고정금리,7.47,7.47,,030300,저축은행
202506,0013351,760047,OK저축은행,일대일시-중도금대출,영업점,"인지세(대출금액별 차등 납부하며 각 50%씩 고객과 저축은행 부담) 
- 5천만원 이하 : 비과세 
- 5천만원 초과 ~ 1억원 이하 : 7만원(각각 3만 5천원) 
- 1억원 초과 ~ 10억원 이하 : 15만원(각각 7만 5천원) 
- 10억원 초과 : 35만원(각각 17만 5천원)

개별 사업 약정 조건 따른 주간·자문·참여·대리은행수수료 비용","기한전 상환대출금액 ×기한전 상환수수료율([가계] 1.13%, [기업]1.55%) × 대출잔여일수 ÷ 대출약정기간 (단, 최초대출취급일로부터 3년 경과 시 중도상환수수료 면제)","약정금리+연 3%가산
(최고 연 19.99%이내)",60%이내로 사업장별 상이,20250620,,202506131200,202506,0013351,A,아파트,S,만기일시상환방식,C,변동금리,3.87,12.04,5.83,030300,저축은행
202506,0013351,760403,OK저축은행,OK모기지론,"영업점,인터넷,스마트폰,모집인","인지세(대출금액별 차등 납부하며 각 50%씩 고객과 저축은행 부담)
- 5천만원 이하 : 비과세
- 5천만원 초과 ~ 1억원 이하 : 7만원(각각 3만 5천원)
- 1억원 초과 ~ 10억원 이하 : 15만원(각각 7만 5천원)
- 10억원 초과 : 35만원(각각 17만 5천원)

인지세, 근저당권 설정 관련 부대비용(국민주택채권, 말소비 등)","- 상환금액의 2.0%이내(최초대출취급일로부터 3년 경과 시 중도상환수수료 면제)
중도상환금액 x 수수료율 x 대출잔여일수/대출기간
수수료율 : 1.13%",약정금리+3%(최고 19.99%이내),- LTV 70%,20250620,,202506131200,202506,0013351,A,아파트,D,분할상환방식,F,고정금리,6.7,8.4,,030300,저축은행
202506,0013351,760403,OK저축은행,OK모기지론,"영업점,인터넷,스마트폰,모집인","인지세(대출금액별 차등 납부하며 각 50%씩 고객과 저축은행 부담)
- 5천만원 이하 : 비과세
- 5천만원 초과 ~ 1억원 이하 : 7만원(각각 3만 5천원)
- 1억원 초과 ~ 10억원 이하 : 15만원(각각 7만 5천원)
- 10억원 초과 : 35만원(각각 17만 5천원)

인지세, 근저당권 설정 관련 부대비용(국민주택채권, 말소비 등)","- 상환금액의 2.0%이내(최초대출취급일로부터 3년 경과 시 중도상환수수료 면제)
중도상환금액 x 수수료율 x 대출잔여일수/대출기간
수수료율 : 1.13%",약정금리+3%(최고 19.99%이내),- LTV 70%,20250620,,202506131200,202506,0013351,A,아파트,S,만기일시상환방식,F,고정금리,6.9,8.6,,030300,저축은행
202506,0013351,760403,OK저축은행,OK모기지론,"영업점,인터넷,스마트폰,모집인","인지세(대출금액별 차등 납부하며 각 50%씩 고객과 저축은행 부담)
- 5천만원 이하 : 비과세
- 5천만원 초과 ~ 1억원 이하 : 7만원(각각 3만 5천원)
- 1억원 초과 ~ 10억원 이하 : 15만원(각각 7만 5천원)
- 10억원 초과 : 35만원(각각 17만 5천원)

인지세, 근저당권 설정 관련 부대비용(국민주택채권, 말소비 등)","- 상환금액의 2.0%이내(최초대출취급일로부터 3년 경과 시 중도상환수수료 면제)
중도상환금액 x 수수료율 x 대출잔여일수/대출기간
수수료율 : 1.13%",약정금리+3%(최고 19.99%이내),- LTV 70%,20250620,,202506131200,202506,0013351,A,아파트,D,분할상환방식,C,변동금리,5.95,7.65,6.83,030300,저축은행
